gt_id,mt_id,mt_est,mt_err,mt_t,mt_p
ILMN_030,cg057,7.303734,15.3549185,0.47566086,0.63431597
ILMN_030,cg058,-2.3940144,12.002688,-0.19945651,0.84190565
ILMN_030,cg059,23.083313,11.641913,1.9827765,0.04739237
ILMN_030,cg060,-23.637424,11.891449,-1.9877665,0.04683751
ILMN_030,cg061,4.3824472,12.10221,0.3621196,0.7172627
ILMN_030,cg062,-2.7661197,13.280687,-0.20828137,0.8350093
ILMN_030,cg063,9.27097,12.74774,0.72726387,0.46706432
ILMN_030,cg064,-12.597046,12.623679,-0.99789023,0.3183326
ILMN_030,cg065,13.332725,13.19875,1.0101506,0.31242317
ILMN_030,cg066,6.812113,13.329886,0.51104057,0.60932267
ILMN_030,cg067,6.54698,12.266293,0.5337375,0.59352314
ILMN_030,cg068,-6.9594283,12.042356,-0.57791257,0.56332314
ILMN_030,cg069,3.4692345,12.93197,0.26826808,0.788493
ILMN_030,cg070,12.085947,12.444783,0.9711657,0.33146578
ILMN_030,cg071,14.622619,11.956588,1.2229759,0.22133881
ILMN_030,cg072,-23.348726,12.895306,-1.8106377,0.07019693
ILMN_030,cg073,-9.332495,11.873946,-0.785964,0.43188858
ILMN_030,cg074,3.7160947,14.7865505,0.25131586,0.80156994
ILMN_030,cg075,-9.56209,12.962071,-0.73769766,0.4606982
ILMN_030,cg076,-17.182169,15.098338,-1.1380172,0.2551133
ILMN_030,cg077,-17.668468,12.600505,-1.4022032,0.16085458
ILMN_030,cg078,-41.691467,12.351439,-3.375434,0.00073701143
ILMN_030,cg079,3.8113897,12.518745,0.3044546,0.7607816
ILMN_030,cg080,11.538115,11.626459,0.9924014,0.32100177
ILMN_030,cg081,-5.981997,13.4818735,-0.44370666,0.6572547
ILMN_030,cg082,3.575921,12.444338,0.28735325,0.77384186
ILMN_030,cg083,-0.9808771,12.932095,-0.07584828,0.9395398
ILMN_030,cg084,-0.2854116,13.735909,-0.0207785,0.98342234
ILMN_030,cg085,12.668214,13.517691,0.93715817,0.34867722
ILMN_030,cg086,-7.4271817,13.067262,-0.5683809,0.56977636
ILMN_030,cg087,9.17356,12.381058,0.7409351,0.45873278
ILMN_030,cg088,3.8336234,12.258344,0.31273583,0.7544814
ILMN_030,cg089,10.881453,13.459609,0.80845237,0.41883022
ILMN_030,cg090,14.407299,14.837361,0.9710149,0.33154082
ILMN_030,cg091,12.526302,12.142149,1.031638,0.30224174
ILMN_030,cg092,-11.383069,12.212505,-0.932083,0.35129362
ILMN_030,cg093,0.32035378,13.019548,0.024605598,0.98036957
ILMN_030,cg094,-21.363682,13.70761,-1.5585271,0.11910838
ILMN_030,cg095,23.262102,13.081824,1.7782001,0.07537097
ILMN_030,cg096,-8.953494,12.105882,-0.7395987,0.45954353
ILMN_030,cg097,-2.7475317,13.347657,-0.20584373,0.836913
ILMN_030,cg098,-7.97367,12.238986,-0.6514976,0.5147253
ILMN_030,cg099,-7.646388,12.379686,-0.61765605,0.53680205
ILMN_030,cg100,2.982407,14.294491,0.20864032,0.834729
ILMN_031,cg001,-16.339495,13.106168,-1.2467027,0.21250653
ILMN_031,cg002,13.415321,15.23715,0.88043505,0.37862366
ILMN_031,cg003,-16.645779,14.496106,-1.1482931,0.25084758
ILMN_031,cg004,4.0094094,15.950405,0.25136724,0.8015302
ILMN_031,cg005,23.980604,14.367382,1.6691005,0.09509748
ILMN_031,cg006,-21.127232,14.119458,-1.4963202,0.13457024
ILMN_031,cg007,12.076812,13.41192,0.9004536,0.3678789
ILMN_031,cg008,-10.227713,14.447972,-0.7078995,0.47900766
ILMN_031,cg009,-4.015406,14.288115,-0.28103122,0.77868646
ILMN_031,cg010,-23.669994,14.665593,-1.6139814,0.10653144
ILMN_031,cg011,-13.590632,13.835195,-0.98232317,0.32594067
ILMN_031,cg012,-3.4046474,15.369802,-0.22151536,0.8246912
ILMN_031,cg013,-19.508945,13.960025,-1.3974864,0.16226733
ILMN_031,cg014,0.91964966,13.071909,0.07035313,0.9439126
ILMN_031,cg015,26.367035,13.95272,1.8897417,0.05879253
ILMN_031,cg016,15.263422,14.263937,1.0700707,0.2845875
ILMN_031,cg017,7.2900324,13.714365,0.5315618,0.59502953
ILMN_031,cg018,-9.874329,15.718184,-0.6282105,0.5298661
ILMN_031,cg019,-0.18411174,12.906035,-0.014265554,0.98861814
ILMN_031,cg020,-12.379927,15.131008,-0.8181825,0.41325295
ILMN_031,cg021,-12.229058,14.818082,-0.8252794,0.409213
ILMN_031,cg022,14.16215,14.331726,0.9881678,0.32307047
ILMN_031,cg023,-3.4846442,13.523955,-0.25766456,0.7966658
ILMN_031,cg024,22.127588,13.267122,1.6678513,0.09534526
ILMN_031,cg025,-17.496792,13.012352,-1.3446294,0.17874497
ILMN_031,cg026,-9.206268,14.4152355,-0.6386485,0.5230516
ILMN_031,cg027,-5.8224697,13.360826,-0.43578666,0.6629915
ILMN_031,cg028,-1.4743185,15.910538,-0.09266302,0.9261713
ILMN_031,cg029,14.173217,16.627445,0.85239893,0.39399272
ILMN_031,cg030,-9.058914,13.751234,-0.658771,0.51004285
ILMN_031,cg031,11.068626,14.676939,0.75415087,0.45075864
ILMN_031,cg032,-11.085885,13.8101635,-0.8027338,0.42212862
ILMN_031,cg033,7.7807913,13.752154,0.5657871,0.57153857
ILMN_031,cg034,8.942801,15.814363,0.5654861,0.5717432
ILMN_031,cg035,11.124209,12.879534,0.86371213,0.3877461
ILMN_031,cg036,10.742729,14.049415,0.7646389,0.44448662
ILMN_031,cg037,-2.603196,13.827602,-0.18826082,0.8506722
ILMN_031,cg038,3.5126019,14.918741,0.23544894,0.8138603
ILMN_031,cg039,-5.3734703,14.879835,-0.3611243,0.7180065
ILMN_031,cg040,-32.83088,14.415382,-2.2774894,0.022756994
ILMN_031,cg041,-34.083576,14.103543,-2.4166677,0.015663326
ILMN_031,cg042,8.183234,13.339692,0.61345,0.5395788
ILMN_031,cg043,18.273281,14.6542635,1.24696,0.21241218
ILMN_031,cg044,-0.17590293,14.286295,-0.012312705,0.99017614
ILMN_031,cg045,9.626713,14.242314,0.67592335,0.4990893
ILMN_031,cg046,7.579063,12.369126,0.61274034,0.54004806
ILMN_031,cg047,-6.0299926,14.900263,-0.40469036,0.6857052
ILMN_031,cg048,21.316896,13.223265,1.6120752,0.106945574
ILMN_031,cg049,-4.6660995,14.273905,-0.3268972,0.7437457
ILMN_031,cg050,26.205215,12.843706,2.0403156,0.041318893
ILMN_031,cg051,13.03094,14.400326,0.9049059,0.36551523
ILMN_031,cg052,15.763836,13.504642,1.1672902,0.2430932
ILMN_031,cg053,24.170086,14.310382,1.6889896,0.09122145
ILMN_031,cg054,6.855011,14.859336,0.46132687,0.64456415
ILMN_031,cg055,4.0848193,13.06091,0.3127515,0.75446945
ILMN_031,cg056,-17.09245,15.181465,-1.1258761,0.26021802
ILMN_031,cg057,-18.881676,16.780235,-1.125233,0.2604903
ILMN_031,cg058,18.295578,12.992199,1.4081972,0.1590727
ILMN_031,cg059,8.265469,13.34784,0.6192364,0.53576064
ILMN_031,cg060,-15.598585,13.498843,-1.1555498,0.24786538
ILMN_031,cg061,13.945535,13.233796,1.0537819,0.29198277
ILMN_031,cg062,-10.305031,14.603894,-0.70563585,0.48041463
ILMN_031,cg063,6.1913137,14.138185,0.43791434,0.66144836
ILMN_031,cg064,-17.44209,13.863448,-1.258135,0.20834297
ILMN_031,cg065,-7.403304,14.705686,-0.50343144,0.614661
ILMN_031,cg066,6.58216,14.740011,0.44655055,0.65519965
ILMN_031,cg067,2.5854237,13.59141,0.19022484,0.84913296
ILMN_031,cg068,-9.754561,13.277944,-0.734644,0.4625563
ILMN_031,cg069,2.0179884,14.298532,0.14113256,0.8877652
ILMN_031,cg070,-19.355806,13.596067,-1.4236327,0.15455282
ILMN_031,cg071,-9.695123,13.349375,-0.7262604,0.46767914
ILMN_031,cg072,-5.577283,14.72605,-0.37873584,0.70488405
ILMN_031,cg073,-1.8321487,13.206332,-0.1387326,0.88966143
ILMN_031,cg074,18.85723,16.11295,1.1703151,0.24187416
ILMN_031,cg075,8.845922,14.349043,0.6164817,0.5375767
ILMN_031,cg076,-3.7122636,16.908775,-0.21954657,0.8262243
ILMN_031,cg077,-12.58508,14.097036,-0.8927465,0.37199295
ILMN_031,cg078,27.885736,14.68098,1.8994466,0.057505786
ILMN_031,cg079,-12.3450575,13.727607,-0.8992869,0.36849988
ILMN_031,cg080,-6.4086056,12.950182,-0.49486607,0.62069464
ILMN_031,cg081,20.582539,14.618292,1.4079989,0.15913141
ILMN_031,cg082,-1.616521,13.761869,-0.11746377,0.9064926
ILMN_031,cg083,12.340871,14.1751795,0.8705971,0.3839742
ILMN_031,cg084,6.390053,15.149649,0.42179546,0.6731743
ILMN_031,cg085,10.742173,14.996222,0.71632534,0.47379053
ILMN_031,cg086,-6.9004846,14.454812,-0.4773832,0.6330893
ILMN_031,cg087,-7.0975604,13.723225,-0.5171933,0.60502124
ILMN_031,cg088,-6.344018,13.528157,-0.46894917,0.639106
ILMN_031,cg089,17.65124,14.750989,1.1966139,0.23145711
ILMN_031,cg090,-4.5565524,16.549555,-0.2753278,0.7830644
ILMN_031,cg091,-13.072192,13.434442,-0.97303575,0.33053553
ILMN_031,cg092,31.137169,12.825335,2.427786,0.015191317
ILMN_031,cg093,4.503771,14.371994,0.31337133,0.7539986
ILMN_031,cg094,15.96946,15.362972,1.0394772,0.29858285
ILMN_031,cg095,-26.533472,14.423501,-1.8396,0.06582701
ILMN_031,cg096,-17.353804,13.2114,-1.3135476,0.18899852
ILMN_031,cg097,-10.050023,14.682013,-0.6845126,0.4936515
ILMN_031,cg098,16.156885,13.376461,1.2078595,0.22710133
ILMN_031,cg099,16.426338,13.521572,1.2148246,0.224433
ILMN_031,cg100,-21.038979,15.496143,-1.3576913,0.17456168
ILMN_032,cg001,-8.901623,12.226027,-0.72808796,0.4665597
ILMN_032,cg002,5.4329515,14.155334,0.38380948,0.70111966
ILMN_032,cg003,-1.013158,13.56575,-0.07468499,0.94046533
ILMN_032,cg004,23.201994,14.325466,1.6196327,0.105311215
ILMN_032,cg005,0.5517347,13.652748,0.040411986,0.9677647
ILMN_032,cg006,-0.9824332,13.341186,-0.073639125,0.94129753
ILMN_032,cg007,1.0837094,12.483359,0.08681232,0.9308207
ILMN_032,cg008,9.174875,13.335786,0.6879891,0.49145967
ILMN_032,cg009,3.019917,13.18809,0.2289882,0.8188781
ILMN_032,cg010,12.392395,13.78998,0.89865214,0.36883795
ILMN_032,cg011,5.1825237,12.876918,0.40246618,0.687341
ILMN_032,cg012,-8.877496,14.129479,-0.628296,0.5298101
ILMN_032,cg013,13.670441,12.99679,1.0518321,0.2928766
ILMN_032,cg014,17.09329,11.7964735,1.4490169,0.14733285
ILMN_032,cg015,-20.019493,13.035205,-1.535802,0.12458694
ILMN_032,cg016,-4.413824,13.308891,-0.33164477,0.7401575
ILMN_032,cg017,26.44542,12.079978,2.1891944,0.028582692
ILMN_032,cg018,5.458507,14.543715,0.37531725,0.7074245
ILMN_032,cg019,-1.7640591,11.90617,-0.14816344,0.8822138
ILMN_032,cg020,0.52925575,14.063077,0.03763442,0.96997917
ILMN_032,cg021,0.88415295,13.773553,0.06419208,0.94881725
ILMN_032,cg022,7.8548217,13.313884,0.58997226,0.5552093
ILMN_032,cg023,0.9000898,12.487465,0.072079465,0.9425387
ILMN_032,cg024,-16.743898,12.362814,-1.354376,0.1756165
ILMN_032,cg025,-12.878171,12.092616,-1.0649616,0.28689337
ILMN_032,cg026,16.827496,13.128038,1.2817981,0.1999135
ILMN_032,cg027,4.3928366,12.337073,0.35606796,0.7217897
ILMN_032,cg028,-4.818969,14.665544,-0.32859123,0.74246466
ILMN_032,cg029,5.804523,15.439895,0.37594318,0.7069591
ILMN_032,cg030,-2.7478209,12.742164,-0.2156479,0.8292622
ILMN_032,cg031,-3.2489076,13.618121,-0.23857237,0.8114372
ILMN_032,cg032,3.4845572,12.821919,0.27176565,0.78580225
ILMN_032,cg033,-6.1814227,12.701157,-0.48668188,0.6264838
ILMN_032,cg034,47.400066,12.867882,3.6835952,0.00022995472
ILMN_032,cg035,1.0881603,11.979436,0.09083568,0.92762315
ILMN_032,cg036,0.36451426,13.04605,0.027940584,0.97770953
ILMN_032,cg037,2.5782394,12.75861,0.2020784,0.83985543
ILMN_032,cg038,-12.15362,13.657434,-0.8898904,0.37352479
ILMN_032,cg039,3.3245497,13.74101,0.24194363,0.8088238
ILMN_032,cg040,-4.462512,14.016217,-0.31838205,0.75019515
ILMN_032,cg041,31.582829,13.007009,2.4281392,0.015176535
ILMN_032,cg042,-11.031494,12.251895,-0.90039086,0.3679123
ILMN_032,cg043,7.0776978,13.709136,0.516276,0.60566163
ILMN_032,cg044,7.315805,13.138429,0.556825,0.577647
ILMN_032,cg045,-22.763977,12.773532,-1.7821208,0.07472956
ILMN_032,cg046,0.12564369,11.460024,0.0109636495,0.9912524
ILMN_032,cg047,-16.458899,13.55814,-1.2139496,0.22476703
ILMN_032,cg048,8.702752,12.475828,0.6975691,0.48544675
ILMN_032,cg049,-14.057806,13.022551,-1.0794971,0.28036618
ILMN_032,cg050,-0.9012805,12.375408,-0.072828345,0.9419427
ILMN_032,cg051,13.594918,13.254877,1.0256541,0.30505466
ILMN_032,cg052,5.980443,12.613775,0.47412,0.63541436
ILMN_032,cg053,22.854277,13.184325,1.733443,0.08301693
ILMN_032,cg054,-4.1178827,13.729649,-0.2999263,0.76423335
ILMN_032,cg055,8.188101,12.004146,0.6821061,0.4951719
ILMN_032,cg056,5.1627655,14.179912,0.3640901,0.71579075
ILMN_032,cg057,-13.275898,15.573,-0.8524946,0.3939396
ILMN_032,cg058,-5.49188,12.217368,-0.44951415,0.6530608
ILMN_032,cg059,-10.2194,12.275761,-0.83248615,0.40513462
ILMN_032,cg060,-6.864465,12.59489,-0.54501987,0.58573985
ILMN_032,cg061,2.1320295,12.353941,0.1725789,0.86298245
ILMN_032,cg062,-14.677081,13.374473,-1.0973952,0.2724687
ILMN_032,cg063,6.0862913,13.042274,0.46665874,0.6407441
ILMN_032,cg064,-1.80809,13.00794,-0.13899894,0.88945097
ILMN_032,cg065,-6.626529,13.571812,-0.48825678,0.625368
ILMN_032,cg066,-6.0202575,13.601793,-0.44260764,0.6580496
ILMN_032,cg067,23.850693,12.043434,1.9803897,0.047659755
ILMN_032,cg068,9.363383,12.246255,0.7645916,0.4445148
ILMN_032,cg069,-23.380608,12.738552,-1.8354211,0.066443324
ILMN_032,cg070,-2.009728,12.815683,-0.15681785,0.8753884
ILMN_032,cg071,0.85121274,12.387858,0.06871347,0.94521767
ILMN_032,cg072,-26.120785,13.053267,-2.0010917,0.0453825
ILMN_032,cg073,-13.130317,12.033903,-1.0911103,0.27522433
ILMN_032,cg074,9.763623,15.01904,0.65008307,0.5156386
ILMN_032,cg075,-1.460252,13.293352,-0.10984829,0.9125297
ILMN_032,cg076,4.899686,15.593941,0.31420445,0.75336576
ILMN_032,cg077,3.1980255,13.111705,0.24390616,0.8073035
ILMN_032,cg078,-4.3237305,14.053583,-0.30766037,0.7583408
ILMN_032,cg079,0.42462885,12.777795,0.03323178,0.97348976
ILMN_032,cg080,0.37871206,11.981357,0.031608444,0.9747843
ILMN_032,cg081,3.6248162,13.7661915,0.26331294,0.7923094
ILMN_032,cg082,3.8562186,12.687873,0.30392948,0.7611816
ILMN_032,cg083,-31.090425,12.365039,-2.5143816,0.011924148
ILMN_032,cg084,-1.8429816,14.00364,-0.13160732,0.8952949
ILMN_032,cg085,12.259609,13.796752,0.88858664,0.37422526
ILMN_032,cg086,15.716708,13.168777,1.1934828,0.23268038
ILMN_032,cg087,12.027464,12.575386,0.956429,0.33885556
ILMN_032,cg088,8.170732,12.454721,0.6560349,0.5118017
ILMN_032,cg089,8.806737,13.760503,0.6400011,0.52217185
ILMN_032,cg090,-4.9873195,15.265903,-0.32669663,0.7438973
ILMN_032,cg091,21.236256,12.12576,1.751334,0.0798884
ILMN_032,cg092,7.1688843,12.525352,0.57234997,0.5670849
ILMN_032,cg093,16.764967,13.043689,1.2852933,0.19868982
ILMN_032,cg094,31.56929,13.565286,2.3272116,0.019954026
ILMN_032,cg095,9.116208,13.724435,0.66423196,0.50654185
ILMN_032,cg096,-1.7934899,12.414468,-0.14446773,0.8851311
ILMN_032,cg097,11.56409,13.509412,0.85600245,0.39199644
ILMN_032,cg098,-14.584883,12.351475,-1.1808212,0.23767376
ILMN_032,cg099,10.557082,12.579599,0.83922243,0.40134454
ILMN_032,cg100,18.04378,14.337946,1.2584634,0.20822424
ILMN_033,cg001,2.9571176,13.326591,0.22189604,0.8243948
ILMN_033,cg002,27.3808,14.8346815,1.8457289,0.06493157
ILMN_033,cg003,-6.675623,14.678234,-0.45479742,0.649255
ILMN_033,cg004,2.3175502,15.96725,0.14514399,0.8845972
ILMN_033,cg005,9.002906,14.745278,0.61056197,0.5414896
ILMN_033,cg006,-15.012153,14.297329,-1.049997,0.29371953
ILMN_033,cg007,23.436987,13.089241,1.7905536,0.07336497
ILMN_033,cg008,-7.277542,14.495489,-0.50205564,0.61562836
ILMN_033,cg009,9.311417,14.242917,0.6537577,0.51326793
ILMN_033,cg010,1.9918164,15.081285,0.13207206,0.89492726
ILMN_033,cg011,-1.8939283,13.985131,-0.13542442,0.8922763
ILMN_033,cg012,6.47083,15.357593,0.42134404,0.6735039
ILMN_033,cg013,-6.563461,14.228945,-0.4612753,0.6446011
ILMN_033,cg014,-3.3443165,13.071137,-0.25585505,0.79806274
ILMN_033,cg015,-10.001627,14.417642,-0.6937076,0.48786563
ILMN_033,cg016,-11.540326,14.348481,-0.80428904,0.42123008
ILMN_033,cg017,17.133965,13.530839,1.2662898,0.20540935
ILMN_033,cg018,-10.675934,15.716281,-0.67929137,0.4969533
ILMN_033,cg019,1.1963677,12.912581,0.09265132,0.9261806
ILMN_033,cg020,10.697806,15.168037,0.70528615,0.4806322
ILMN_033,cg021,-12.694591,14.818571,-0.85666764,0.39162856
ILMN_033,cg022,-21.897379,14.127483,-1.5499845,0.12114525
ILMN_033,cg023,0.3641544,13.541703,0.026891328,0.9785464
ILMN_033,cg024,22.33662,13.267928,1.6835048,0.09227741
ILMN_033,cg025,-20.171442,12.936062,-1.5593187,0.11892098
ILMN_033,cg026,3.2495804,14.479741,0.22442254,0.8224285
ILMN_033,cg027,5.958346,13.367552,0.44573203,0.6557908
ILMN_033,cg028,12.172197,15.820069,0.7694149,0.44164705
ILMN_033,cg029,-19.291346,16.525274,-1.1673843,0.24305522
ILMN_033,cg030,-0.13007478,13.824203,-0.009409207,0.9924927
ILMN_033,cg031,-8.436228,14.723782,-0.5729661,0.5666677
ILMN_033,cg032,5.0568666,13.894886,0.36393726,0.7159049
ILMN_033,cg033,-20.56962,13.470998,-1.526956,0.12677199
ILMN_033,cg034,1.3493259,15.877483,0.08498361,0.9322744
ILMN_033,cg035,11.59345,12.878371,0.9002264,0.3679998
ILMN_033,cg036,1.6456865,14.144798,0.1163457,0.90737855
ILMN_033,cg037,15.452665,13.652398,1.1318645,0.25769138
ILMN_033,cg038,-8.633454,14.88232,-0.5801148,0.5618372
ILMN_033,cg039,0.24344347,14.909786,0.016327765,0.9869729
ILMN_033,cg040,-11.542312,15.120045,-0.76337814,0.44523793
ILMN_033,cg041,-3.3862417,14.972747,-0.22616035,0.8210767
ILMN_033,cg042,-27.63275,12.767875,-2.1642404,0.030445933
ILMN_033,cg043,0.82979417,14.908294,0.0556599,0.9556127
ILMN_033,cg044,-5.493352,14.271902,-0.3849068,0.7003065
ILMN_033,cg045,-18.558947,14.057584,-1.3202089,0.18676531
ILMN_033,cg046,-8.255275,12.367181,-0.6675147,0.5044434
ILMN_033,cg047,-18.73485,14.678035,-1.2763869,0.20181876
ILMN_033,cg048,16.55556,13.378937,1.2374346,0.21592581
ILMN_033,cg049,1.858554,14.296399,0.13000154,0.8965652
ILMN_033,cg050,-13.707866,13.267245,-1.0332111,0.3015051
ILMN_033,cg051,-16.869816,14.322246,-1.177875,0.23884642
ILMN_033,cg052,-33.41,12.795955,-2.6109815,0.009028256
ILMN_033,cg053,15.394593,14.580644,1.0558239,0.29104865
ILMN_033,cg054,13.1725235,14.775481,0.89151233,0.37265438
ILMN_033,cg055,16.74577,12.847515,1.3034248,0.19242978
ILMN_033,cg056,-1.1985371,15.397411,-0.07784017,0.9379552
ILMN_033,cg057,-7.950587,16.979366,-0.46824992,0.6396059
ILMN_033,cg058,14.096456,13.11354,1.0749543,0.28239518
ILMN_033,cg059,-10.979656,13.313316,-0.82471234,0.40953493
ILMN_033,cg060,-18.848833,13.416753,-1.4048729,0.1600591
ILMN_033,cg061,-0.12784922,13.400577,-0.0095405765,0.99238783
ILMN_033,cg062,8.474255,14.638279,0.5789106,0.5626495
ILMN_033,cg063,9.890233,14.100901,0.70139015,0.48305959
ILMN_033,cg064,-6.6719117,14.074059,-0.4740574,0.63545895
ILMN_033,cg065,-15.783015,14.570301,-1.0832319,0.27870548
ILMN_033,cg066,12.876425,14.658328,0.87843746,0.37970638
ILMN_033,cg067,-3.7826757,13.593455,-0.27827182,0.7808037
ILMN_033,cg068,17.649666,13.107778,1.3465033,0.17814028
ILMN_033,cg069,-5.0005555,14.291178,-0.34990507,0.7264099
ILMN_033,cg070,-8.185529,13.848177,-0.59109074,0.55445963
ILMN_033,cg071,-3.725514,13.422489,-0.2775576,0.781352
ILMN_033,cg072,-25.833595,14.257806,-1.8118913,0.07000297
ILMN_033,cg073,-6.7573075,13.179394,-0.5127176,0.6081489
ILMN_033,cg074,6.4678144,16.333038,0.3959958,0.69210815
ILMN_033,cg075,-10.261037,14.337214,-0.7156925,0.47418123
ILMN_033,cg076,7.786991,16.888771,0.46107507,0.64474475
ILMN_033,cg077,-8.377789,14.173418,-0.59109163,0.55445904
ILMN_033,cg078,14.526938,15.103854,0.96180344,0.33614838
ILMN_033,cg079,3.9397438,13.843856,0.28458428,0.77596265
ILMN_033,cg080,13.060413,12.848881,1.0164632,0.3094089
ILMN_033,cg081,1.5217876,14.93722,0.10187891,0.9188528
ILMN_033,cg082,6.8910403,13.734638,0.5017271,0.6158595
ILMN_033,cg083,-0.74451977,14.299616,-0.05206572,0.9584763
ILMN_033,cg084,9.230896,15.126895,0.61023074,0.54170895
ILMN_033,cg085,0.10022925,15.088646,0.006642693,0.99469995
ILMN_033,cg086,3.610867,14.489467,0.24920635,0.8032012
ILMN_033,cg087,6.7771587,13.735003,0.49342242,0.6217141
ILMN_033,cg088,-9.960748,13.488856,-0.7384427,0.4602455
ILMN_033,cg089,30.20167,14.310985,2.1103837,0.034825325
ILMN_033,cg090,-15.016282,16.424541,-0.91425884,0.36058086
ILMN_033,cg091,-0.61927325,13.579808,-0.045602504,0.9636271
ILMN_033,cg092,9.935632,13.551455,0.73317826,0.46344972
ILMN_033,cg093,22.658667,14.002918,1.6181389,0.10563266
ILMN_033,cg094,-8.541299,15.500585,-0.55103076,0.5816126
ILMN_033,cg095,29.212013,14.319871,2.0399635,0.04135394
ILMN_033,cg096,-1.5727192,13.462945,-0.11681836,0.907004
ILMN_033,cg097,-6.797216,14.731378,-0.46141076,0.64450395
ILMN_033,cg098,-36.983215,12.453582,-2.969685,0.0029810667
ILMN_033,cg099,-7.207001,13.703847,-0.5259108,0.5989502
ILMN_033,cg100,-3.486092,15.804677,-0.22057344,0.82542455
ILMN_034,cg001,2.622317,12.785558,0.20509994,0.837494
ILMN_034,cg002,35.96345,13.762732,2.613104,0.008972406
ILMN_034,cg003,1.403115,14.111338,0.09943175,0.9207955
ILMN_034,cg004,-28.677732,14.726322,-1.9473791,0.051489294
ILMN_034,cg005,18.6369,13.934397,1.3374745,0.18106782
ILMN_034,cg006,-10.243874,13.7967825,-0.7424828,0.4577949
ILMN_034,cg007,5.5782948,12.961016,0.43039024,0.66691184
ILMN_034,cg008,12.132734,13.828742,0.87735635,0.38029313
ILMN_034,cg009,1.8076735,13.724361,0.13171275,0.8952115
ILMN_034,cg010,15.704861,14.284166,1.0994594,0.27156776
ILMN_034,cg011,-16.80093,13.188367,-1.2739204,0.20269161
ILMN_034,cg012,-0.4712488,14.761198,-0.031924836,0.974532
ILMN_034,cg013,-12.212087,13.56275,-0.90041375,0.36790013
ILMN_034,cg014,-13.371381,12.392577,-1.0789831,0.2805953
ILMN_034,cg015,13.686214,13.756177,0.9949141,0.31977803
ILMN_034,cg016,6.9945593,13.822921,0.50601166,0.61284846
ILMN_034,cg017,1.7679691,13.202234,0.13391438,0.8934703
ILMN_034,cg018,-10.754718,15.06929,-0.71368444,0.47542238
ILMN_034,cg019,-3.967792,12.374725,-0.32063678,0.7484857
ILMN_034,cg020,12.17543,14.519017,0.838585,0.40170223
ILMN_034,cg021,-7.228364,14.28912,-0.5058649,0.6129515
ILMN_034,cg022,4.15332,13.888797,0.299041,0.7649088
ILMN_034,cg023,-21.358908,12.603545,-1.6946746,0.09013718
ILMN_034,cg024,4.6636915,13.096499,0.35610214,0.7217641
ILMN_034,cg025,1.2275511,12.732391,0.09641167,0.92319363
ILMN_034,cg026,-0.029166447,13.898414,-0.002098545,0.9983256
ILMN_034,cg027,-16.56693,12.617249,-1.3130383,0.18917
ILMN_034,cg028,-1.8244146,15.271602,-0.119464524,0.90490735
ILMN_034,cg029,-5.2187867,16.06785,-0.32479683,0.74533486
ILMN_034,cg030,-3.4059062,13.252437,-0.25700226,0.797177
ILMN_034,cg031,11.297188,14.077034,0.8025261,0.42224872
ILMN_034,cg032,-10.840798,13.252879,-0.8179957,0.41335964
ILMN_034,cg033,-12.283218,13.122176,-0.9360657,0.3492394
ILMN_034,cg034,-4.5952744,15.217824,-0.30196658,0.76267755
ILMN_034,cg035,-9.565419,12.382871,-0.77247185,0.439835
ILMN_034,cg036,12.941899,13.436671,0.9631775,0.33545846
ILMN_034,cg037,28.884666,12.576737,2.296674,0.02163738
ILMN_034,cg038,27.546051,13.74151,2.004587,0.04500723
ILMN_034,cg039,2.3667521,14.29915,0.16551697,0.86853707
ILMN_034,cg040,7.380288,14.556043,0.5070257,0.6121368
ILMN_034,cg041,-11.0185175,14.27963,-0.77162486,0.44033664
ILMN_034,cg042,9.2292185,12.784845,0.72188735,0.47036374
ILMN_034,cg043,-5.137577,14.28234,-0.35971537,0.71905994
ILMN_034,cg044,-3.157995,13.705547,-0.23041728,0.8177675
ILMN_034,cg045,13.933819,13.584468,1.0257169,0.30502504
ILMN_034,cg046,11.538952,11.799473,0.97792095,0.32811344
ILMN_034,cg047,-13.142905,14.196577,-0.9257799,0.35456038
ILMN_034,cg048,-14.532027,12.869509,-1.1291827,0.25882077
ILMN_034,cg049,-3.504421,13.707709,-0.2556533,0.7982186
ILMN_034,cg050,-3.3190255,12.865166,-0.25798544,0.79641813
ILMN_034,cg051,12.66673,13.8197565,0.9165668,0.3593697
ILMN_034,cg052,0.96635365,13.152942,0.07347053,0.9414317
ILMN_034,cg053,0.37706026,14.155973,0.026636124,0.97875
ILMN_034,cg054,7.1150327,14.257914,0.4990234,0.6177629
ILMN_034,cg055,5.069859,12.528227,0.40467492,0.6857165
ILMN_034,cg056,-14.291318,14.621072,-0.9774467,0.32834804
ILMN_034,cg057,3.2445111,16.320534,0.19879933,0.84241974
ILMN_034,cg058,-5.152549,12.714529,-0.40524888,0.6852946
ILMN_034,cg059,-1.8795698,12.862918,-0.14612313,0.88382417
ILMN_034,cg060,1.2716594,13.142942,0.09675606,0.9229201
ILMN_034,cg061,-3.6686523,12.844167,-0.2856279,0.7751631
ILMN_034,cg062,-10.043632,14.015951,-0.7165858,0.4736297
ILMN_034,cg063,2.8087876,13.593215,0.20663159,0.8362976
ILMN_034,cg064,-1.1339207,13.533536,-0.08378599,0.9332266
