gt_id,mt_id,mt_est,mt_err,mt_t,mt_p
ILMN_031,cg024,22.127579,13.267118,1.6678511,0.09534526
ILMN_031,cg025,-17.49678,13.012348,-1.3446289,0.17874509
ILMN_031,cg026,-9.2062645,14.415233,-0.63864833,0.52305174
ILMN_031,cg027,-5.8224697,13.360828,-0.43578658,0.6629916
ILMN_031,cg028,-1.474288,15.910534,-0.09266113,0.9261728
ILMN_031,cg029,14.173204,16.627443,0.8523983,0.39399308
ILMN_031,cg030,-9.058929,13.751233,-0.6587722,0.5100421
ILMN_031,cg031,11.068615,14.67693,0.7541505,0.45075887
ILMN_031,cg032,-11.085903,13.810165,-0.80273503,0.4221279
ILMN_031,cg033,7.7808027,13.752149,0.56578815,0.5715378
ILMN_031,cg034,8.942787,15.814363,0.5654852,0.57174385
ILMN_031,cg035,11.124226,12.879525,0.863714,0.38774508
ILMN_031,cg036,10.742699,14.049417,0.76463664,0.44448793
ILMN_031,cg037,-2.6031752,13.827598,-0.1882594,0.8506733
ILMN_031,cg038,3.5125961,14.91874,0.23544857,0.8138606
ILMN_031,cg039,-5.373432,14.879835,-0.36112174,0.7180084
ILMN_031,cg040,-32.830906,14.415387,-2.2774904,0.022756994
ILMN_031,cg041,-34.083527,14.103538,-2.416665,0.015663445
ILMN_031,cg042,8.183196,13.339695,0.613447,0.5395808
ILMN_031,cg043,18.273287,14.654266,1.2469602,0.21241212
ILMN_031,cg044,-0.17589855,14.286292,-0.012312401,0.9901764
ILMN_031,cg045,9.626698,14.242313,0.67592233,0.49908996
ILMN_031,cg046,7.579068,12.369125,0.6127408,0.54004776
ILMN_031,cg047,-6.0300217,14.900264,-0.40469226,0.68570375
ILMN_031,cg048,21.31689,13.223268,1.6120744,0.10694575
ILMN_031,cg049,-4.666069,14.273906,-0.32689503,0.7437473
ILMN_031,cg050,26.205221,12.843704,2.0403166,0.041318774
ILMN_031,cg051,13.03097,14.400319,0.9049084,0.36551392
ILMN_031,cg052,15.763819,13.504639,1.1672891,0.24309367
ILMN_031,cg053,24.170095,14.310377,1.6889908,0.09122121
ILMN_031,cg054,6.855032,14.859337,0.46132827,0.6445631
ILMN_031,cg055,4.084813,13.060911,0.312751,0.7544699
ILMN_031,cg056,-17.09243,15.181457,-1.1258755,0.26021826
ILMN_031,cg057,-18.881668,16.780235,-1.1252326,0.26049048
ILMN_031,cg058,18.295586,12.992189,1.4081988,0.15907222
ILMN_031,cg059,8.265474,13.347843,0.6192367,0.5357604
ILMN_031,cg060,-15.598629,13.498848,-1.1555526,0.24786419
ILMN_031,cg061,13.94552,13.233795,1.0537809,0.29198325
ILMN_031,cg062,-10.305082,14.603898,-0.7056392,0.48041254
ILMN_031,cg063,6.191302,14.1381855,0.43791348,0.661449
ILMN_031,cg064,-17.442122,13.863451,-1.2581371,0.2083422
ILMN_031,cg065,-7.403264,14.705679,-0.50342894,0.61466277
ILMN_031,cg066,6.5821857,14.740012,0.44655225,0.6551984
ILMN_031,cg067,2.5854182,13.591413,0.1902244,0.8491333
ILMN_031,cg068,-9.754554,13.277939,-0.7346437,0.46255654
ILMN_031,cg069,2.0180202,14.29853,0.1411348,0.88776344
ILMN_031,cg070,-19.35578,13.596067,-1.4236307,0.15455341
ILMN_031,cg071,-9.695122,13.349375,-0.72626036,0.4676792
ILMN_031,cg072,-5.577311,14.726053,-0.37873766,0.7048827
ILMN_031,cg073,-1.8321438,13.206331,-0.13873222,0.8896618
ILMN_031,cg074,18.857224,16.112951,1.1703147,0.2418744
ILMN_031,cg075,8.845958,14.349037,0.6164844,0.5375749
ILMN_031,cg076,-3.7122993,16.90878,-0.21954863,0.8262227
ILMN_031,cg077,-12.585125,14.097038,-0.8927496,0.37199128
ILMN_031,cg078,27.885769,14.680978,1.899449,0.05750549
ILMN_031,cg079,-12.345058,13.7276125,-0.8992866,0.3685
ILMN_031,cg080,-6.4085846,12.950181,-0.4948645,0.62069577
ILMN_031,cg081,20.582542,14.618299,1.4079984,0.15913153
ILMN_031,cg082,-1.6165023,13.761866,-0.11746244,0.9064936
ILMN_031,cg083,12.34086,14.175179,0.87059647,0.38397455
ILMN_031,cg084,6.390024,15.149659,0.42179325,0.67317593
ILMN_031,cg085,10.742175,14.996222,0.71632546,0.4737904
ILMN_031,cg086,-6.9004803,14.454808,-0.47738305,0.6330894
ILMN_031,cg087,-7.0975666,13.723228,-0.5171937,0.605021
ILMN_031,cg088,-6.344014,13.528159,-0.4689488,0.6391062
ILMN_031,cg089,17.651207,14.75099,1.1966116,0.23145795
ILMN_031,cg090,-4.5565567,16.549559,-0.27532798,0.78306425
ILMN_031,cg091,-13.072185,13.434437,-0.9730356,0.33053565
ILMN_031,cg092,31.13716,12.8253355,2.4277852,0.015191317
ILMN_031,cg093,4.503748,14.371995,0.31336972,0.75399977
ILMN_031,cg094,15.969478,15.362965,1.0394789,0.29858208
ILMN_031,cg095,-26.533577,14.423503,-1.839607,0.06582594
ILMN_031,cg096,-17.353819,13.211404,-1.3135484,0.18899822
ILMN_031,cg097,-10.050035,14.682013,-0.68451345,0.49365097
ILMN_031,cg098,16.156885,13.376461,1.2078595,0.22710133
ILMN_031,cg099,16.426357,13.521574,1.2148259,0.22443253
ILMN_031,cg100,-21.039028,15.496148,-1.357694,0.17456079
ILMN_032,cg001,-8.901595,12.226025,-0.7280858,0.46656108
ILMN_032,cg002,5.432931,14.155336,0.38380796,0.7011208
ILMN_032,cg003,-1.0131865,13.565753,-0.07468708,0.94046366
ILMN_032,cg004,23.20201,14.32546,1.6196344,0.10531086
ILMN_032,cg005,0.5517278,13.652751,0.040411472,0.9677651
ILMN_032,cg006,-0.9823885,13.341182,-0.073635794,0.9413002
ILMN_032,cg007,1.0836964,12.483365,0.08681124,0.93082154
ILMN_032,cg008,9.1748705,13.335793,0.6879884,0.49146008
ILMN_032,cg009,3.020012,13.18808,0.22899558,0.81887233
ILMN_032,cg010,12.392446,13.789984,0.89865553,0.36883616
ILMN_032,cg011,5.1825075,12.876921,0.4024648,0.687342
ILMN_032,cg012,-8.877466,14.129476,-0.6282941,0.52981126
ILMN_032,cg013,13.670459,12.996788,1.0518336,0.2928759
ILMN_032,cg014,17.0933,11.7964735,1.4490178,0.14733261
ILMN_032,cg015,-20.019482,13.035205,-1.535801,0.12458718
ILMN_032,cg016,-4.413827,13.308888,-0.33164504,0.7401573
ILMN_032,cg017,26.445435,12.079979,2.1891954,0.028582633
ILMN_032,cg018,5.458501,14.543707,0.37531704,0.70742476
ILMN_032,cg019,-1.76408,11.906174,-0.14816515,0.88221246
ILMN_032,cg020,0.52926636,14.063071,0.03763519,0.9699786
ILMN_032,cg021,0.8841734,13.773553,0.06419356,0.9488161
ILMN_032,cg022,7.85483,13.313883,0.58997285,0.55520886
ILMN_032,cg023,0.90006256,12.48747,0.07207726,0.9425404
ILMN_032,cg024,-16.743877,12.362811,-1.3543746,0.17561686
ILMN_032,cg025,-12.878145,12.092614,-1.0649595,0.28689426
ILMN_032,cg026,16.827486,13.1280365,1.2817976,0.19991368
ILMN_032,cg027,4.39283,12.337075,0.35606736,0.7217901
ILMN_032,cg028,-4.818927,14.665541,-0.32858843,0.7424668
ILMN_032,cg029,5.8045335,15.439894,0.37594387,0.70695865
ILMN_032,cg030,-2.7478318,12.742162,-0.2156488,0.82926154
ILMN_032,cg031,-3.248888,13.6181135,-0.23857108,0.8114382
ILMN_032,cg032,3.4845257,12.821923,0.27176312,0.78580415
ILMN_032,cg033,-6.1814003,12.701152,-0.4866803,0.62648493
ILMN_032,cg034,47.400066,12.867884,3.6835945,0.00022995472
ILMN_032,cg035,1.0882158,11.979428,0.090840384,0.9276194
ILMN_032,cg036,0.3644898,13.046051,0.027938707,0.977711
ILMN_032,cg037,2.578268,12.758605,0.20208071,0.83985364
ILMN_032,cg038,-12.153604,13.657434,-0.8898892,0.37352544
ILMN_032,cg039,3.3245697,13.741009,0.2419451,0.8088227
ILMN_032,cg040,-4.4625416,14.016221,-0.31838408,0.7501936
ILMN_032,cg041,31.582842,13.007002,2.4281416,0.015176415
ILMN_032,cg042,-11.031534,12.251897,-0.90039396,0.36791068
ILMN_032,cg043,7.0776873,13.709136,0.5162752,0.6056622
ILMN_032,cg044,7.315841,13.138429,0.5568277,0.5776452
ILMN_032,cg045,-22.763966,12.773533,-1.7821198,0.07472974
ILMN_032,cg046,0.12565517,11.460022,0.010964653,0.99125165
ILMN_032,cg047,-16.458923,13.558138,-1.2139516,0.22476625
ILMN_032,cg048,8.702749,12.475831,0.6975687,0.485447
ILMN_032,cg049,-14.057766,13.0225525,-1.0794939,0.28036767
ILMN_032,cg050,-0.90125465,12.375406,-0.07282627,0.94194436
ILMN_032,cg051,13.594969,13.254872,1.0256582,0.3050527
ILMN_032,cg052,5.9804173,12.613772,0.47411805,0.63541573
ILMN_032,cg053,22.854307,13.184323,1.7334456,0.083016515
ILMN_032,cg054,-4.117879,13.72965,-0.299926,0.7642336
ILMN_032,cg055,8.188088,12.004148,0.68210495,0.49517262
ILMN_032,cg056,5.1628,14.179905,0.3640927,0.7157888
ILMN_032,cg057,-13.275883,15.572999,-0.85249364,0.3939402
ILMN_032,cg058,-5.491783,12.217359,-0.44950658,0.6530663
ILMN_032,cg059,-10.219389,12.275762,-0.83248514,0.40513515
ILMN_032,cg060,-6.864481,12.594893,-0.54502094,0.58573914
ILMN_032,cg061,2.1320124,12.35394,0.17257753,0.8629835
ILMN_032,cg062,-14.677139,13.374475,-1.0973994,0.27246684
ILMN_032,cg063,6.0862694,13.042276,0.46665698,0.6407453
ILMN_032,cg064,-1.8081226,13.007945,-0.1390014,0.88944906
ILMN_032,cg065,-6.626464,13.571805,-0.48825222,0.6253712
ILMN_032,cg066,-6.020232,13.601795,-0.4426057,0.658051
ILMN_032,cg067,23.85072,12.043436,1.9803916,0.047659576
ILMN_032,cg068,9.363394,12.246252,0.7645926,0.44451421
ILMN_032,cg069,-23.380566,12.738551,-1.835418,0.0664438
ILMN_032,cg070,-2.009695,12.8156805,-0.15681532,0.8753904
ILMN_032,cg071,0.85122776,12.387857,0.068714686,0.9452167
ILMN_032,cg072,-26.120808,13.053268,-2.0010934,0.04538232
ILMN_032,cg073,-13.130317,12.033901,-1.0911106,0.2752242
ILMN_032,cg074,9.76363,15.019042,0.6500834,0.51563835
ILMN_032,cg075,-1.4602299,13.293347,-0.10984667,0.91253096
ILMN_032,cg076,4.899643,15.593945,0.31420165,0.7533679
ILMN_032,cg077,3.1979775,13.111706,0.24390247,0.80730635
ILMN_032,cg078,-4.3236804,14.053581,-0.30765685,0.75834346
ILMN_032,cg079,0.42462158,12.7778015,0.03323119,0.97349024
ILMN_032,cg080,0.37872505,11.981355,0.031609535,0.9747834
ILMN_032,cg081,3.624817,13.766198,0.26331285,0.79230946
ILMN_032,cg082,3.8562393,12.68787,0.30393118,0.76118034
ILMN_032,cg083,-31.090406,12.365038,-2.5143802,0.011924207
ILMN_032,cg084,-1.8430593,14.003648,-0.13161281,0.89529055
ILMN_032,cg085,12.259655,13.796752,0.8885899,0.37422353
ILMN_032,cg086,15.716727,13.168774,1.1934845,0.23267967
ILMN_032,cg087,12.0274515,12.575389,0.9564278,0.33885616
ILMN_032,cg088,8.170734,12.454722,0.65603507,0.5118016
ILMN_032,cg089,8.806702,13.760504,0.6399985,0.5221736
ILMN_032,cg090,-4.9873123,15.265908,-0.32669607,0.7438978
ILMN_032,cg091,21.236248,12.125756,1.751334,0.0798884
ILMN_032,cg092,7.1688867,12.525353,0.57235,0.56708485
ILMN_032,cg093,16.764944,13.04369,1.2852916,0.19869041
ILMN_032,cg094,31.569288,13.56528,2.3272123,0.019953966
ILMN_032,cg095,9.116119,13.724438,0.66422534,0.50654614
ILMN_032,cg096,-1.7935085,12.414472,-0.14446919,0.88513
ILMN_032,cg097,11.564081,13.509413,0.8560018,0.3919968
ILMN_032,cg098,-14.584877,12.351477,-1.1808205,0.23767406
ILMN_032,cg099,10.557096,12.5796,0.83922344,0.40134394
ILMN_032,cg100,18.043781,14.337952,1.258463,0.20822436
ILMN_033,cg001,2.9571228,13.326588,0.22189647,0.82439446
ILMN_033,cg002,27.380795,14.834683,1.8457283,0.06493169
ILMN_033,cg003,-6.6756477,14.678238,-0.454799,0.64925385
ILMN_033,cg004,2.3175478,15.967243,0.1451439,0.88459724
ILMN_033,cg005,9.002892,14.745283,0.6105608,0.54149044
ILMN_033,cg006,-15.012129,14.297322,-1.0499958,0.29372007
ILMN_033,cg007,23.436996,13.089248,1.7905533,0.07336503
ILMN_033,cg008,-7.2775497,14.495496,-0.50205594,0.6156282
ILMN_033,cg009,9.311453,14.242905,0.6537608,0.51326597
ILMN_033,cg010,1.9918385,15.08129,0.13207348,0.8949262
ILMN_033,cg011,-1.8939376,13.985134,-0.13542506,0.8922758
ILMN_033,cg012,6.4708405,15.35759,0.4213448,0.67350334
ILMN_033,cg013,-6.5634546,14.228942,-0.46127495,0.64460135
ILMN_033,cg014,-3.3443356,13.0711355,-0.25585654,0.7980616
ILMN_033,cg015,-10.001619,14.417641,-0.69370705,0.48786598
ILMN_033,cg016,-11.540338,14.348478,-0.80429,0.42122954
ILMN_033,cg017,17.133972,13.530842,1.2662902,0.20540923
ILMN_033,cg018,-10.675936,15.716272,-0.67929184,0.49695295
ILMN_033,cg019,1.1963577,12.912585,0.09265052,0.9261812
ILMN_033,cg020,10.697797,15.168031,0.7052858,0.48063242
ILMN_033,cg021,-12.694586,14.818571,-0.85666734,0.39162874
ILMN_033,cg022,-21.89738,14.127481,-1.5499847,0.12114519
ILMN_033,cg023,0.36415386,13.541706,0.026891284,0.97854644
ILMN_033,cg024,22.336613,13.267925,1.6835046,0.09227747
ILMN_033,cg025,-20.171434,12.936062,-1.5593181,0.1189211
ILMN_033,cg026,3.2495818,14.47974,0.22442266,0.82242846
ILMN_033,cg027,5.958349,13.367553,0.44573224,0.6557907
ILMN_033,cg028,12.172216,15.820066,0.7694163,0.44164622
ILMN_033,cg029,-19.29135,16.525272,-1.1673846,0.2430551
ILMN_033,cg030,-0.13009071,13.824199,-0.009410362,0.9924917
ILMN_033,cg031,-8.436214,14.723773,-0.57296556,0.56666803
ILMN_033,cg032,5.0568542,13.894889,0.36393628,0.7159056
ILMN_033,cg033,-20.56959,13.470993,-1.5269542,0.1267724
ILMN_033,cg034,1.3493142,15.877485,0.084982865,0.932275
ILMN_033,cg035,11.593466,12.878363,0.90022826,0.36799878
ILMN_033,cg036,1.6456614,14.144799,0.116343915,0.90738
ILMN_033,cg037,15.452677,13.652393,1.1318657,0.2576909
ILMN_033,cg038,-8.633451,14.882319,-0.58011466,0.5618373
ILMN_033,cg039,0.24347687,14.909786,0.016330004,0.98697114
ILMN_033,cg040,-11.5423355,15.1200485,-0.7633795,0.4452371
ILMN_033,cg041,-3.3862157,14.972738,-0.22615874,0.82107794
ILMN_033,cg042,-27.632793,12.767876,-2.1642437,0.030445635
ILMN_033,cg043,0.82979107,14.908295,0.05565969,0.9556129
ILMN_033,cg044,-5.493347,14.2719,-0.3849065,0.7003067
ILMN_033,cg045,-18.558971,14.057584,-1.3202106,0.18676472
ILMN_033,cg046,-8.255266,12.367181,-0.66751397,0.5044439
ILMN_033,cg047,-18.734884,14.678036,-1.276389,0.20181805
ILMN_033,cg048,16.555553,13.378939,1.237434,0.21592599
ILMN_033,cg049,1.8585873,14.2964,0.13000387,0.89656335
ILMN_033,cg050,-13.707845,13.2672415,-1.0332099,0.30150568
ILMN_033,cg051,-16.869768,14.32224,-1.1778722,0.23884755
ILMN_033,cg052,-33.410004,12.795952,-2.6109822,0.009028256
ILMN_033,cg053,15.394606,14.580642,1.055825,0.29104817
ILMN_033,cg054,13.172541,14.775483,0.89151335,0.37265384
ILMN_033,cg055,16.745762,12.847516,1.3034241,0.19243002
ILMN_033,cg056,-1.1985307,15.397405,-0.077839784,0.9379555
ILMN_033,cg057,-7.950588,16.979366,-0.46825,0.6396058
ILMN_033,cg058,14.096479,13.113529,1.074957,0.282394
ILMN_033,cg059,-10.979656,13.313317,-0.8247123,0.409535
ILMN_033,cg060,-18.848877,13.416757,-1.4048759,0.1600582
ILMN_033,cg061,-0.12786865,13.400577,-0.009542027,0.9923867
ILMN_033,cg062,8.474208,14.638283,0.57890725,0.56265175
ILMN_033,cg063,9.890212,14.100903,0.7013886,0.48306054
ILMN_033,cg064,-6.671937,14.074063,-0.47405905,0.6354578
ILMN_033,cg065,-15.782967,14.570294,-1.0832291,0.2787068
ILMN_033,cg066,12.87645,14.658329,0.8784391,0.3797055
ILMN_033,cg067,-3.7826903,13.593456,-0.2782729,0.78080285
ILMN_033,cg068,17.649658,13.107775,1.346503,0.17814034
ILMN_033,cg069,-5.0005207,14.291177,-0.34990266,0.72641176
ILMN_033,cg070,-8.18551,13.848175,-0.5910894,0.5544605
ILMN_033,cg071,-3.7255125,13.422488,-0.27755752,0.78135204
ILMN_033,cg072,-25.833637,14.25781,-1.8118938,0.070002615
ILMN_033,cg073,-6.757305,13.179393,-0.5127175,0.60814893
ILMN_033,cg074,6.467807,16.333038,0.39599532,0.6921085
ILMN_033,cg075,-10.261,14.33721,-0.71569014,0.47418267
ILMN_033,cg076,7.786953,16.888777,0.46107265,0.6447465
ILMN_033,cg077,-8.377832,14.173418,-0.59109473,0.55445695
ILMN_033,cg078,14.52697,15.103853,0.9618056,0.33614725
ILMN_033,cg079,3.9397535,13.8438635,0.28458482,0.77596223
ILMN_033,cg080,13.060426,12.848879,1.0164642,0.30940837
ILMN_033,cg081,1.5217648,14.937226,0.10187733,0.91885406
ILMN_033,cg082,6.891061,13.734637,0.50172865,0.61585844
ILMN_033,cg083,-0.7445164,14.299612,-0.052065495,0.9584765
ILMN_033,cg084,9.230876,15.126905,0.61022896,0.54171014
ILMN_033,cg085,0.100221634,15.088645,0.0066421893,0.9947003
ILMN_033,cg086,3.6108646,14.489462,0.24920626,0.8032012
ILMN_033,cg087,6.7771587,13.735006,0.49342233,0.62171423
ILMN_033,cg088,-9.960747,13.488858,-0.73844254,0.46024555
ILMN_033,cg089,30.201633,14.310986,2.1103811,0.034825563
ILMN_033,cg090,-15.01629,16.424545,-0.9142591,0.36058074
ILMN_033,cg091,-0.6192751,13.579803,-0.045602657,0.963627
ILMN_033,cg092,9.935616,13.5514555,0.733177,0.4634505
ILMN_033,cg093,22.65865,14.002921,1.6181374,0.10563302
ILMN_033,cg094,-8.541267,15.500578,-0.55102897,0.58161384
ILMN_033,cg095,29.211918,14.319872,2.0399566,0.041354656
ILMN_033,cg096,-1.572731,13.46295,-0.1168192,0.90700334
ILMN_033,cg097,-6.797229,14.731377,-0.46141165,0.6445033
ILMN_033,cg098,-36.983215,12.453583,-2.9696848,0.0029810667
ILMN_033,cg099,-7.2069864,13.703848,-0.5259097,0.5989509
ILMN_033,cg100,-3.4861298,15.804681,-0.22057578,0.82542276
ILMN_034,cg001,2.6223383,12.785555,0.20510164,0.8374927
ILMN_034,cg002,35.963448,13.762734,2.6131034,0.008972406
ILMN_034,cg003,1.4030833,14.111341,0.09942948,0.9207973
ILMN_034,cg004,-28.677677,14.726314,-1.9473765,0.05148965
ILMN_034,cg005,18.636894,13.934399,1.3374739,0.181068
ILMN_034,cg006,-10.243829,13.796778,-0.7424798,0.4577967
ILMN_034,cg007,5.578291,12.961023,0.4303897,0.6669122
ILMN_034,cg008,12.1327305,13.828748,0.8773557,0.3802935
ILMN_034,cg009,1.8077602,13.72435,0.13171919,0.8952064
ILMN_034,cg010,15.704913,14.28417,1.0994627,0.27156627
ILMN_034,cg011,-16.800957,13.18837,-1.2739222,0.20269096
ILMN_034,cg012,-0.47122192,14.761194,-0.031923022,0.97453344
ILMN_034,cg013,-12.212065,13.562746,-0.9004124,0.36790085
ILMN_034,cg014,-13.371378,12.392575,-1.078983,0.28059536
ILMN_034,cg015,13.686219,13.756178,0.99491435,0.3197779
ILMN_034,cg016,6.9945498,13.822916,0.5060112,0.61284876
ILMN_034,cg017,1.7679749,13.202234,0.13391483,0.8934699
ILMN_034,cg018,-10.754716,15.069282,-0.71368474,0.47542214
ILMN_034,cg019,-3.9678135,12.374729,-0.32063842,0.74848443
ILMN_034,cg020,12.175428,14.519011,0.83858526,0.4017021
ILMN_034,cg021,-7.2283497,14.289119,-0.5058639,0.61295223
ILMN_034,cg022,4.1533237,13.888796,0.2990413,0.76490855
ILMN_034,cg023,-21.358944,12.603549,-1.694677,0.09013671
ILMN_034,cg024,4.663697,13.096496,0.35610265,0.72176373
ILMN_034,cg025,1.2275677,12.732391,0.09641297,0.9231926
ILMN_034,cg026,-0.029171944,13.898411,-0.002098941,0.9983253
ILMN_034,cg027,-16.566948,12.617251,-1.3130394,0.1891697
ILMN_034,cg028,-1.824379,15.271599,-0.119462214,0.9049092
ILMN_034,cg029,-5.2187815,16.067848,-0.32479653,0.7453351
ILMN_034,cg030,-3.40592,13.252435,-0.25700334,0.79717624
ILMN_034,cg031,11.297182,14.077026,0.8025262,0.42224866
ILMN_034,cg032,-10.840828,13.252882,-0.81799775,0.41335845
ILMN_034,cg033,-12.283191,13.12217,-0.93606395,0.3492403
ILMN_034,cg034,-4.5952835,15.217825,-0.30196717,0.7626771
ILMN_034,cg035,-9.565355,12.382862,-0.77246726,0.43983775
ILMN_034,cg036,12.9418745,13.436671,0.96317565,0.3354594
ILMN_034,cg037,28.884676,12.576734,2.2966754,0.02163732
ILMN_034,cg038,27.546051,13.741507,2.0045874,0.04500717
ILMN_034,cg039,2.3667774,14.2991495,0.16551876,0.8685357
ILMN_034,cg040,7.380266,14.556048,0.50702405,0.6121379
ILMN_034,cg041,-11.01847,14.279624,-0.7716218,0.44033843
ILMN_034,cg042,9.229179,12.784846,0.72188425,0.47036564
ILMN_034,cg043,-5.1375895,14.282341,-0.3597162,0.71905935
ILMN_034,cg044,-3.1579657,13.705546,-0.23041517,0.81776917
ILMN_034,cg045,13.933826,13.584468,1.0257175,0.30502474
ILMN_034,cg046,11.538956,11.799472,0.97792137,0.3281132
ILMN_034,cg047,-13.142937,14.196576,-0.92578214,0.35455918
ILMN_034,cg048,-14.532046,12.869512,-1.129184,0.25882024
ILMN_034,cg049,-3.504383,13.70771,-0.25565052,0.7982207
ILMN_034,cg050,-3.3190002,12.865162,-0.25798357,0.7964196
ILMN_034,cg051,12.66678,13.819752,0.9165708,0.3593676
ILMN_034,cg052,0.9663296,13.152939,0.07346872,0.94143313
ILMN_034,cg053,0.37710476,14.155972,0.026639272,0.9787474
ILMN_034,cg054,7.1150446,14.257914,0.49902424,0.6177623
ILMN_034,cg055,5.069845,12.528228,0.40467378,0.68571734
ILMN_034,cg056,-14.291275,14.621067,-0.97744405,0.3283494
ILMN_034,cg057,3.2445068,16.320532,0.19879909,0.8424199
ILMN_034,cg058,-5.1524625,12.714519,-0.40524244,0.6852993
ILMN_034,cg059,-1.8795624,12.862918,-0.14612255,0.88382465
ILMN_034,cg060,1.2716331,13.142945,0.096754044,0.9229217
ILMN_034,cg061,-3.6686745,12.844168,-0.2856296,0.77516186
ILMN_034,cg062,-10.043687,14.015955,-0.71658957,0.4736274
ILMN_034,cg063,2.8087592,13.593215,0.2066295,0.83629924
ILMN_034,cg064,-1.1339531,13.533541,-0.08378835,0.9332247
ILMN_034,cg065,-11.819489,14.047146,-0.84141564,0.40011513
ILMN_034,cg066,9.039049,14.11682,0.6403035,0.5219753
ILMN_034,cg067,-8.729324,12.98793,-0.6721105,0.50151336
ILMN_034,cg068,21.249931,12.431313,1.7093875,0.08737922
ILMN_034,cg069,9.476734,13.656856,0.69391775,0.48773378
ILMN_034,cg070,-15.822238,13.129648,-1.205077,0.22817355
ILMN_034,cg071,11.752445,12.770312,0.9202943,0.35741895
ILMN_034,cg072,-4.5020094,14.142011,-0.31834295,0.7502248
ILMN_034,cg073,-1.3585796,12.677845,-0.107161716,0.9146607
ILMN_034,cg074,4.9153986,15.678673,0.3135086,0.75389427
ILMN_034,cg075,-12.228441,13.712415,-0.8917788,0.3725115
ILMN_034,cg076,-0.10921478,16.239252,-0.006725358,0.994634
ILMN_034,cg077,-2.5153837,13.643447,-0.1843657,0.85372657
ILMN_034,cg078,17.323679,14.409881,1.2022084,0.2292828
ILMN_034,cg079,-18.492548,13.009837,-1.4214281,0.15519232
ILMN_034,cg080,-8.034218,12.407522,-0.647528,0.5172903
ILMN_034,cg081,-3.9223518,14.319633,-0.27391428,0.7841505
ILMN_034,cg082,-9.453866,13.13828,-0.71956646,0.47179198
ILMN_034,cg083,36.140278,12.641239,2.858919,0.004250884
ILMN_034,cg084,-3.225308,14.562511,-0.2214802,0.8247186
ILMN_034,cg085,-3.4216194,14.466162,-0.23652573,0.81302476
ILMN_034,cg086,-14.572438,13.742569,-1.0603868,0.28896868
ILMN_034,cg087,-9.96067,13.129307,-0.7586593,0.4480564
ILMN_034,cg088,2.9450588,13.009458,0.22637829,0.82090724
ILMN_034,cg089,-17.860485,14.134974,-1.263567,0.2063855
ILMN_034,cg090,-2.117117,15.895962,-0.13318583,0.8940464
ILMN_034,cg091,-20.67814,12.6659975,-1.632571,0.10255927
ILMN_034,cg092,-5.6356125,13.049593,-0.43186116,0.66584235
ILMN_034,cg093,-6.771349,13.77428,-0.4915937,0.6230066
ILMN_034,cg094,-3.1228132,14.912018,-0.20941587,0.8341236
ILMN_034,cg095,-18.303434,14.089254,-1.299106,0.19390756
ILMN_034,cg096,6.7264585,12.879162,0.52227455,0.6014792
ILMN_034,cg097,6.5777164,14.1316395,0.46546024,0.6416019
ILMN_034,cg098,23.012362,12.593023,1.8273897,0.0676412
ILMN_034,cg099,-10.082682,13.101868,-0.76956064,0.44156057
ILMN_034,cg100,-3.389843,15.161643,-0.22358018,0.823084
ILMN_035,cg001,-15.333351,14.299277,-1.0723165,0.28357792
ILMN_035,cg002,9.778038,16.629936,0.58797807,0.55654705
ILMN_035,cg003,-5.139967,15.954488,-0.32216433,0.7473282
ILMN_035,cg004,16.387337,17.171015,0.9543604,0.3399012
ILMN_035,cg005,-20.632431,15.783733,-1.3071959,0.1911462
ILMN_035,cg006,-2.0974483,15.704991,-0.13355298,0.89375603
ILMN_035,cg007,-3.8417625,14.687454,-0.26156762,0.7936548
ILMN_035,cg008,-14.343746,15.638988,-0.9171787,0.35904902
ILMN_035,cg009,-11.204319,15.447621,-0.7253103,0.46826166
ILMN_035,cg010,9.977108,16.311201,0.61167216,0.5407547
ILMN_035,cg011,4.918174,15.169865,0.32420683,0.7457814
ILMN_035,cg012,7.5269337,16.669525,0.45153856,0.65160143
ILMN_035,cg013,29.643917,14.854899,1.9955649,0.045981288
ILMN_035,cg014,12.717286,14.077567,0.90337247,0.36632824
ILMN_035,cg015,6.8110657,15.703337,0.43373367,0.6644819
ILMN_035,cg016,3.2902489,15.680307,0.20983319,0.8337979
ILMN_035,cg017,-16.604351,14.742888,-1.1262617,0.26005477
ILMN_035,cg018,-6.578396,17.12164,-0.3842153,0.7008189
ILMN_035,cg019,10.406336,13.936757,0.7466827,0.45525515
ILMN_035,cg020,-10.588935,16.483501,-0.642396,0.5206162
ILMN_035,cg021,0.3049507,16.216822,0.018804591,0.984997
ILMN_035,cg022,-3.6139593,15.725137,-0.22982053,0.8182312
ILMN_035,cg023,-1.6595364,14.700794,-0.11288753,0.9101197
ILMN_035,cg024,-1.365493,14.841242,-0.09200666,0.9266927
ILMN_035,cg025,-16.393108,14.207432,-1.1538404,0.24856561
ILMN_035,cg026,-10.914101,15.647244,-0.6975094,0.48548406
ILMN_035,cg027,15.997185,14.352422,1.1145983,0.26502264
ILMN_035,cg028,7.3272543,17.252792,0.4246996,0.6710557
ILMN_035,cg029,10.355125,18.14178,0.5707888,0.56814283
ILMN_035,cg030,12.763145,14.891006,0.8571043,0.39138722
